"No.","Time","Source","Destination","Protocol","Length","Sender IP address","Info"
"53313","7.628824","10.1.2.4","10.1.1.2","WINS-Replication","602","","[Malformed Packet]"
"53403","7.643913","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=34817 Ack=1 Win=32768 Len=512 TSval=7716 TSecr=6945"
"53405","7.644240","10.1.2.18","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  56 [ACK] Seq=35329 Ack=1 Win=131072 Len=512 TSval=7722 TSecr=7265"
"53548","7.656003","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=35329 Ack=1 Win=32768 Len=512 TSval=7737 TSecr=6945"
"53554","7.656648","10.1.2.16","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  54 [ACK] Seq=33793 Ack=1 Win=131072 Len=512 TSval=7732 TSecr=7491"
"53616","7.672254","10.1.2.16","10.1.1.2","TCP","602","","49153  >  54 [ACK] Seq=34305 Ack=1 Win=131072 Len=512 TSval=7752 TSecr=7491"
"53621","7.673430","10.1.2.4","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  42 [ACK] Seq=35841 Ack=1 Win=131072 Len=512 TSval=7702 TSecr=7001"
"53626","7.674801","10.1.2.10","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  48 [ACK] Seq=31745 Ack=1 Win=32768 Len=512 TSval=7755 TSecr=7595"
"53632","7.676648","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=35841 Ack=1 Win=32768 Len=512 TSval=7757 TSecr=6945"
"53634","7.677388","10.1.2.10","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  48 [ACK] Seq=31745 Ack=1 Win=32768 Len=512 TSval=7755 TSecr=7595"
"53641","7.681423","10.1.2.8","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  46 [ACK] Seq=33793 Ack=1 Win=131072 Len=512 TSval=7762 TSecr=7053"
"53678","7.684794","10.1.2.18","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  56 [ACK] Seq=36353 Ack=1 Win=131072 Len=512 TSval=7763 TSecr=7265"
"53765","7.706539","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=36353 Ack=1 Win=32768 Len=512 TSval=7778 TSecr=6945"
"53767","7.706875","10.1.2.18","10.1.1.2","TCP","602","","49153  >  56 [ACK] Seq=36865 Ack=1 Win=131072 Len=512 TSval=7784 TSecr=7265"
"53769","7.707592","10.1.2.10","10.1.1.2","TCP","602","","49153  >  48 [ACK] Seq=32257 Ack=1 Win=32768 Len=512 TSval=7775 TSecr=7595"
"53772","7.708921","10.1.2.16","10.1.1.2","TCP","602","","49153  >  54 [ACK] Seq=34817 Ack=1 Win=131072 Len=512 TSval=7773 TSecr=7491"
"53803","7.712186","10.1.2.16","10.1.1.2","TCP","602","","49153  >  54 [ACK] Seq=35329 Ack=1 Win=131072 Len=512 TSval=7793 TSecr=7491"
"53806","7.712793","10.1.2.16","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  54 [ACK] Seq=35329 Ack=1 Win=131072 Len=512 TSval=7793 TSecr=7491"
"53811","7.714818","10.1.2.10","10.1.1.2","TCP","602","","49153  >  48 [ACK] Seq=32769 Ack=1 Win=32768 Len=512 TSval=7796 TSecr=7595"
"53825","7.723326","10.1.2.8","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  46 [ACK] Seq=34817 Ack=1 Win=131072 Len=512 TSval=7802 TSecr=7514"
"53827","7.724201","10.1.2.4","10.1.1.2","WINS-Replication","602","","[TCP Previous segment not captured] [Malformed Packet]"
"53838","7.726664","10.1.2.8","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  46 [ACK] Seq=34817 Ack=1 Win=131072 Len=512 TSval=7802 TSecr=7514"
"53860","7.733047","10.1.2.16","10.1.1.2","TCP","602","","49153  >  54 [ACK] Seq=35841 Ack=1 Win=131072 Len=512 TSval=7814 TSecr=7491"
"54515","7.776492","10.1.2.12","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  50 [ACK] Seq=20993 Ack=1 Win=32768 Len=512 TSval=7856 TSecr=7318"
"54579","7.794807","10.1.2.16","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  54 [ACK] Seq=37377 Ack=1 Win=131072 Len=512 TSval=7875 TSecr=7491"
"54581","7.795723","10.1.2.12","10.1.1.2","TCP","602","","49153  >  50 [ACK] Seq=21505 Ack=1 Win=32768 Len=512 TSval=7877 TSecr=7318"
"54710","7.817812","10.1.2.12","10.1.1.2","TCP","602","","49153  >  50 [ACK] Seq=22017 Ack=1 Win=32768 Len=512 TSval=7897 TSecr=7318"
"54712","7.818212","10.1.2.10","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  48 [ACK] Seq=35329 Ack=1 Win=32768 Len=512 TSval=7898 TSecr=7595"
"54745","7.823165","10.1.2.16","10.1.1.2","TCP","602","","49153  >  54 [ACK] Seq=37889 Ack=1 Win=131072 Len=512 TSval=7896 TSecr=7491"
"54752","7.825614","10.1.2.20","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  58 [ACK] Seq=39425 Ack=1 Win=32768 Len=512 TSval=7901 TSecr=7556"
"54773","7.840319","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=39937 Ack=1 Win=32768 Len=512 TSval=7921 TSecr=7556"
"54774","7.841632","10.1.2.16","10.1.1.2","TCP","602","","49153  >  54 [ACK] Seq=38401 Ack=1 Win=131072 Len=512 TSval=7916 TSecr=7491"
"54776","7.841941","10.1.2.16","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  54 [ACK] Seq=38401 Ack=1 Win=131072 Len=512 TSval=7916 TSecr=7491"
"54777","7.843456","10.1.2.20","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  58 [ACK] Seq=39937 Ack=1 Win=32768 Len=512 TSval=7921 TSecr=7556"
"54779","7.843998","10.1.2.10","10.1.1.2","TCP","602","","49153  >  48 [ACK] Seq=35841 Ack=1 Win=32768 Len=512 TSval=7919 TSecr=7595"
"54781","7.844352","10.1.2.16","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  54 [ACK] Seq=38401 Ack=1 Win=131072 Len=512 TSval=7916 TSecr=7491"
"54785","7.845447","10.1.2.18","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  56 [ACK] Seq=40449 Ack=1 Win=131072 Len=512 TSval=7927 TSecr=7594"
"54787","7.846408","10.1.2.12","10.1.1.2","TCP","602","","49153  >  50 [ACK] Seq=22529 Ack=1 Win=32768 Len=512 TSval=7918 TSecr=7318"
"54810","7.855731","10.1.2.19","10.1.1.2","TCP","90","","[TCP ACKed unseen segment] 26  >  49170 [ACK] Seq=1 Ack=771897 Win=131072 Len=0 TSval=7933 TSecr=7522"
"54814","7.857163","10.1.2.12","10.1.1.2","TCP","602","","49153  >  50 [ACK] Seq=23041 Ack=1 Win=32768 Len=512 TSval=7938 TSecr=7318"
"54818","7.859637","10.1.2.12","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  50 [ACK] Seq=23041 Ack=1 Win=32768 Len=512 TSval=7938 TSecr=7318"
"54950","7.884111","10.1.2.20","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  58 [ACK] Seq=40961 Ack=1 Win=32768 Len=512 TSval=7962 TSecr=7594"
"54953","7.886401","10.1.2.12","10.1.1.2","TCP","602","","49153  >  50 [ACK] Seq=23553 Ack=1 Win=32768 Len=512 TSval=7959 TSecr=7518"
"54955","7.892655","10.1.2.4","10.1.1.2","WINS-Replication","602","","[TCP Previous segment not captured] [Malformed Packet]"
"54957","7.893434","10.1.2.10","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  48 [ACK] Seq=36865 Ack=1 Win=32768 Len=512 TSval=7960 TSecr=7595"
"54959","7.894498","10.1.2.12","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  50 [ACK] Seq=23553 Ack=1 Win=32768 Len=512 TSval=7959 TSecr=7518"
"54961","7.894771","10.1.2.4","10.1.1.2","TCP","90","","[TCP ACKed unseen segment] 11  >  49155 [ACK] Seq=1 Ack=93265 Win=32768 Len=0 TSval=7976 TSecr=7533"
"54995","7.903252","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=41473 Ack=1 Win=32768 Len=512 TSval=7983 TSecr=7594"
"55015","7.906039","10.1.2.12","10.1.1.2","TCP","602","","49153  >  50 [ACK] Seq=24065 Ack=1 Win=32768 Len=512 TSval=7979 TSecr=7518"
"55018","7.907166","10.1.2.12","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  50 [ACK] Seq=24065 Ack=1 Win=32768 Len=512 TSval=7979 TSecr=7518"
"55021","7.909198","10.1.2.4","10.1.1.2","WINS-Replication","602","","[Malformed Packet]"
"55029","7.912958","10.1.2.4","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  42 [ACK] Seq=43009 Ack=1 Win=131072 Len=512 TSval=7989 TSecr=7621"
"55031","7.915336","10.1.2.4","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  42 [ACK] Seq=43009 Ack=1 Win=131072 Len=512 TSval=7989 TSecr=7621"
"55034","7.916488","10.1.2.16","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  54 [ACK] Seq=40449 Ack=1 Win=131072 Len=512 TSval=7998 TSecr=7748"
"55037","7.919665","10.1.2.12","10.1.1.2","TCP","602","","49153  >  50 [ACK] Seq=24577 Ack=1 Win=32768 Len=512 TSval=7999 TSecr=7518"
"55039","7.920128","10.1.2.10","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  48 [ACK] Seq=37889 Ack=1 Win=32768 Len=512 TSval=8001 TSecr=7595"
"55041","7.922245","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=41985 Ack=1 Win=32768 Len=512 TSval=8003 TSecr=7594"
"55100","7.939082","10.1.2.12","10.1.1.2","TCP","602","","49153  >  50 [ACK] Seq=25089 Ack=1 Win=32768 Len=512 TSval=8020 TSecr=7518"
"55103","7.942720","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=42497 Ack=1 Win=32768 Len=512 TSval=8024 TSecr=7594"
"55104","7.943856","10.1.2.20","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  58 [ACK] Seq=42497 Ack=1 Win=32768 Len=512 TSval=8024 TSecr=7594"
"55134","7.951940","10.1.2.4","10.1.1.2","WINS-Replication","602","","[TCP Previous segment not captured] [Malformed Packet]"
"55171","7.964085","10.1.2.12","10.1.1.2","TCP","602","","49153  >  50 [ACK] Seq=25601 Ack=1 Win=32768 Len=512 TSval=8040 TSecr=7518"
"55173","7.964951","10.1.2.12","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  50 [ACK] Seq=25601 Ack=1 Win=32768 Len=512 TSval=8040 TSecr=7518"
"55199","7.973452","10.1.2.4","10.1.1.2","WINS-Replication","602","","[Malformed Packet]"
"55243","7.985852","10.1.2.12","10.1.1.2","TCP","602","","49153  >  50 [ACK] Seq=26113 Ack=1 Win=32768 Len=512 TSval=8061 TSecr=7518"
"55246","7.988340","10.1.2.20","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  58 [ACK] Seq=43521 Ack=1 Win=32768 Len=512 TSval=8065 TSecr=7633"
"55248","7.988800","10.1.2.18","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  56 [ACK] Seq=44033 Ack=1 Win=131072 Len=512 TSval=8070 TSecr=7889"
"55250","7.990067","10.1.2.4","10.1.1.2","WINS-Replication","602","","[Malformed Packet]"
"55512","8.009855","10.1.2.18","10.1.1.2","TCP","602","","49153  >  56 [ACK] Seq=44545 Ack=1 Win=131072 Len=512 TSval=8091 TSecr=7889"
"55525","8.011216","10.1.2.12","10.1.1.2","TCP","602","","49153  >  50 [ACK] Seq=26625 Ack=1 Win=32768 Len=512 TSval=8081 TSecr=7518"
"55527","8.012112","10.1.2.4","10.1.1.2","WINS-Replication","602","","[Malformed Packet]"
"55730","8.039730","10.1.2.4","10.1.1.2","WINS-Replication","602","","[Malformed Packet]"
"55743","8.046118","10.1.2.12","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  50 [ACK] Seq=27649 Ack=1 Win=32768 Len=512 TSval=8122 TSecr=7518"
"55844","8.061403","10.1.2.12","10.1.1.2","TCP","602","","49153  >  50 [ACK] Seq=28161 Ack=1 Win=32768 Len=512 TSval=8143 TSecr=7518"
"55895","8.070514","10.1.2.10","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  48 [ACK] Seq=41473 Ack=1 Win=32768 Len=512 TSval=8144 TSecr=7753"
"55921","8.073246","10.1.2.4","10.1.1.2","WINS-Replication","602","","[TCP Previous segment not captured] [Malformed Packet]"
"55922","8.074121","10.1.2.4","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  42 [ACK] Seq=47105 Ack=1 Win=131072 Len=512 TSval=8153 TSecr=7879"
"55995","8.083150","10.1.2.12","10.1.1.2","TCP","602","","49153  >  50 [ACK] Seq=28673 Ack=1 Win=32768 Len=512 TSval=8163 TSecr=7518"
"56114","8.099363","10.1.2.12","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  50 [ACK] Seq=28673 Ack=1 Win=32768 Len=512 TSval=8163 TSecr=7518"
"56122","8.101038","10.1.2.16","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  54 [ACK] Seq=45057 Ack=1 Win=131072 Len=512 TSval=8182 TSecr=7770"
"56135","8.108239","10.1.2.20","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  58 [ACK] Seq=46593 Ack=1 Win=32768 Len=512 TSval=8187 TSecr=7923"
"56139","8.110033","10.1.2.10","10.1.1.2","TCP","602","","49153  >  48 [ACK] Seq=41985 Ack=1 Win=32768 Len=512 TSval=8164 TSecr=7753"
"56140","8.110655","10.1.2.10","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  48 [ACK] Seq=41985 Ack=1 Win=32768 Len=512 TSval=8164 TSecr=7753"
"56145","8.113174","10.1.2.18","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  56 [ACK] Seq=47105 Ack=1 Win=131072 Len=512 TSval=8193 TSecr=7889"
"56155","8.121728","10.1.2.16","10.1.1.2","TCP","602","","49153  >  54 [ACK] Seq=45569 Ack=1 Win=131072 Len=512 TSval=8203 TSecr=7770"
"56157","8.121992","10.1.2.16","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  54 [ACK] Seq=45569 Ack=1 Win=131072 Len=512 TSval=8203 TSecr=7770"
"56159","8.122843","10.1.2.12","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  50 [ACK] Seq=29697 Ack=1 Win=32768 Len=512 TSval=8204 TSecr=7518"
"56161","8.127044","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=47105 Ack=1 Win=32768 Len=512 TSval=8208 TSecr=7923"
"56165","8.134648","10.1.2.17","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  55 [ACK] Seq=74753 Ack=1 Win=131072 Len=512 TSval=8216 TSecr=7618"
"56168","8.135788","10.1.2.13","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  51 [ACK] Seq=74753 Ack=1 Win=131072 Len=512 TSval=8215 TSecr=7616"
"56170","8.136049","10.1.2.11","10.1.1.2","TACACS+","602","","[TCP Previous segment not captured] Q: Unknown (0x00)"
"56172","8.136248","10.1.2.21","10.1.1.2","TCP","602","","49153  >  59 [ACK] Seq=74753 Ack=1 Win=131072 Len=512 TSval=8211 TSecr=7498"
"56175","8.136878","10.1.2.18","10.1.1.2","TCP","602","","49153  >  56 [ACK] Seq=47617 Ack=1 Win=131072 Len=512 TSval=8214 TSecr=7889"
"56181","8.137541","10.1.2.3","10.1.1.2","TCP","602","","49153  >  41 [ACK] Seq=74753 Ack=1 Win=131072 Len=512 TSval=8219 TSecr=7529"
"56193","8.143070","10.1.2.7","10.1.1.2","TCP","602","","49153  >  45 [ACK] Seq=74753 Ack=1 Win=131072 Len=512 TSval=8221 TSecr=7500"
"56195","8.143330","10.1.2.19","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  57 [ACK] Seq=74753 Ack=1 Win=131072 Len=512 TSval=8223 TSecr=7454"
"56221","8.147185","10.1.2.9","10.1.1.2","TCP","602","","49153  >  47 [ACK] Seq=74753 Ack=1 Win=131072 Len=512 TSval=8222 TSecr=7504"
"56223","8.147742","10.1.2.15","10.1.1.2","DNS","602","","[Malformed Packet]"
"56227","8.149305","10.1.2.5","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  43 [ACK] Seq=74753 Ack=1 Win=131072 Len=512 TSval=8220 TSecr=7663 [TCP segment of a reassembled PDU]"
"56229","8.150293","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=47617 Ack=1 Win=32768 Len=512 TSval=8228 TSecr=7923"
"56231","8.150544","10.1.2.21","10.1.1.2","TCP","602","","49153  >  59 [ACK] Seq=75265 Ack=1 Win=131072 Len=512 TSval=8232 TSecr=7498"
"56243","8.157395","10.1.2.4","10.1.1.2","WINS-Replication","602","","[TCP Previous segment not captured] [Malformed Packet]"
"56245","8.157628","10.1.2.13","10.1.1.2","TCP","602","","49153  >  51 [ACK] Seq=75265 Ack=1 Win=131072 Len=512 TSval=8235 TSecr=7616"
"56247","8.157827","10.1.2.17","10.1.1.2","TCP","602","","49153  >  55 [ACK] Seq=75265 Ack=1 Win=131072 Len=512 TSval=8237 TSecr=7618"
"56249","8.157935","10.1.2.3","10.1.1.2","TCP","602","","49153  >  41 [ACK] Seq=75265 Ack=1 Win=131072 Len=512 TSval=8239 TSecr=7529"
"56250","8.158265","10.1.2.18","10.1.1.2","TCP","602","","49153  >  56 [ACK] Seq=48129 Ack=1 Win=131072 Len=512 TSval=8234 TSecr=7889"
"56252","8.158989","10.1.2.5","10.1.1.2","TCP","602","","49153  >  43 [ACK] Seq=75265 Ack=1 Win=131072 Len=512 TSval=8240 TSecr=7663 [TCP segment of a reassembled PDU]"
"56254","8.159214","10.1.2.11","10.1.1.2","TACACS+","602","","Q: Unknown (0x00)"
"56256","8.159313","10.1.2.3","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  41 [ACK] Seq=75265 Ack=1 Win=131072 Len=512 TSval=8239 TSecr=7529"
"56258","8.159700","10.1.2.7","10.1.1.2","TCP","602","","49153  >  45 [ACK] Seq=75265 Ack=1 Win=131072 Len=512 TSval=8241 TSecr=7500"
"56286","8.164607","10.1.2.19","10.1.1.2","TCP","602","","49153  >  57 [ACK] Seq=75265 Ack=1 Win=131072 Len=512 TSval=8244 TSecr=7454"
"56291","8.165542","10.1.2.12","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  50 [ACK] Seq=30721 Ack=1 Win=32768 Len=512 TSval=8245 TSecr=7518"
"56293","8.165750","10.1.2.9","10.1.1.2","TCP","602","","49153  >  47 [ACK] Seq=75265 Ack=1 Win=131072 Len=512 TSval=8243 TSecr=7504"
"56298","8.169427","10.1.2.20","10.1.1.2","TCP","602","","49153  >  58 [ACK] Seq=48129 Ack=1 Win=32768 Len=512 TSval=8249 TSecr=7923"
"56326","8.172173","10.1.2.21","10.1.1.2","TCP","602","","49153  >  59 [ACK] Seq=75777 Ack=1 Win=131072 Len=512 TSval=8252 TSecr=7498"
"56342","8.176144","10.1.2.17","10.1.1.2","TCP","602","","49153  >  55 [ACK] Seq=75777 Ack=1 Win=131072 Len=512 TSval=8257 TSecr=7618"
"56350","8.177962","10.1.2.11","10.1.1.2","TACACS+","602","","Q: Unknown (0x00)"
"56352","8.178268","10.1.2.3","10.1.1.2","TCP","602","","49153  >  41 [ACK] Seq=75777 Ack=1 Win=131072 Len=512 TSval=8260 TSecr=7529"
"56354","8.178925","10.1.2.13","10.1.1.2","TCP","602","","49153  >  51 [ACK] Seq=75777 Ack=1 Win=131072 Len=512 TSval=8255 TSecr=7616"
"56356","8.179204","10.1.2.5","10.1.1.2","WHOIS","602","","Query: "
"56389","8.181918","10.1.2.7","10.1.1.2","TCP","602","","49153  >  45 [ACK] Seq=75777 Ack=1 Win=131072 Len=512 TSval=8262 TSecr=7500"
"56419","8.187640","10.1.2.19","10.1.1.2","TCP","602","","49153  >  57 [ACK] Seq=75777 Ack=1 Win=131072 Len=512 TSval=8264 TSecr=7454"
"56423","8.187980","10.1.2.9","10.1.1.2","TCP","602","","49153  >  47 [ACK] Seq=75777 Ack=1 Win=131072 Len=512 TSval=8263 TSecr=7504"
"56425","8.188187","10.1.2.15","10.1.1.2","DNS","602","","[TCP Previous segment not captured] [Malformed Packet]"
"56481","8.202188","10.1.2.18","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  56 [ACK] Seq=49153 Ack=1 Win=131072 Len=512 TSval=8275 TSecr=7889"
"56483","8.202414","10.1.2.9","10.1.1.2","TCP","602","","49153  >  47 [ACK] Seq=76289 Ack=1 Win=131072 Len=512 TSval=8284 TSecr=7504"
"56486","8.203071","10.1.2.7","10.1.1.2","TCP","602","","49153  >  45 [ACK] Seq=76289 Ack=1 Win=131072 Len=512 TSval=8282 TSecr=7500"
"56488","8.203296","10.1.2.11","10.1.1.2","TACACS+","602","","Q: Unknown (0x00)"
"56492","8.203618","10.1.2.17","10.1.1.2","TCP","602","","49153  >  55 [ACK] Seq=76289 Ack=1 Win=131072 Len=512 TSval=8277 TSecr=7618"
"56494","8.203699","10.1.2.3","10.1.1.2","TCP","602","","49153  >  41 [ACK] Seq=76289 Ack=1 Win=131072 Len=512 TSval=8280 TSecr=7529"
"56502","8.208864","10.1.2.13","10.1.1.2","TCP","602","","49153  >  51 [ACK] Seq=76289 Ack=1 Win=131072 Len=512 TSval=8276 TSecr=7616"
"56532","8.214493","10.1.2.20","10.1.1.2","TCP","90","","[TCP ACKed unseen segment] 27  >  49171 [ACK] Seq=1 Ack=196177 Win=32768 Len=0 TSval=8278 TSecr=7922"
"56534","8.214725","10.1.2.15","10.1.1.2","DNS","602","","[Malformed Packet]"
"56536","8.214842","10.1.2.3","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  41 [ACK] Seq=76289 Ack=1 Win=131072 Len=512 TSval=8280 TSecr=7529"
"56541","8.215507","10.1.2.19","10.1.1.2","TCP","602","","49153  >  57 [ACK] Seq=76289 Ack=1 Win=131072 Len=512 TSval=8285 TSecr=7454"
"56543","8.215733","10.1.2.13","10.1.1.2","TCP","602","","49153  >  51 [ACK] Seq=76801 Ack=1 Win=131072 Len=512 TSval=8296 TSecr=7616"
"56549","8.216390","10.1.2.17","10.1.1.2","TCP","602","","49153  >  55 [ACK] Seq=76801 Ack=1 Win=131072 Len=512 TSval=8298 TSecr=7618"
"56552","8.217857","10.1.2.11","10.1.1.2","TACACS+","602","","Q: Unknown (0x00)"
"56562","8.219227","10.1.2.3","10.1.1.2","TCP","602","","49153  >  41 [ACK] Seq=76801 Ack=1 Win=131072 Len=512 TSval=8301 TSecr=7529"
"56574","8.221292","10.1.2.7","10.1.1.2","TCP","602","","49153  >  45 [ACK] Seq=76801 Ack=1 Win=131072 Len=512 TSval=8303 TSecr=7500"
"56575","8.221710","10.1.2.7","10.1.1.2","TCP","602","","[TCP Retransmission] 49153  >  45 [ACK] Seq=76801 Ack=1 Win=131072 Len=512 TSval=8303 TSecr=7500"
"56580","8.223442","10.1.2.9","10.1.1.2","TCP","602","","49153  >  47 [ACK] Seq=76801 Ack=1 Win=131072 Len=512 TSval=8304 TSecr=7504"
"56582","8.223693","10.1.2.19","10.1.1.2","TCP","602","","49153  >  57 [ACK] Seq=76801 Ack=1 Win=131072 Len=512 TSval=8305 TSecr=7454"
"56589","8.225309","10.1.2.15","10.1.1.2","DNS","602","","[Malformed Packet]"
"56629","8.235752","10.1.2.21","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  59 [ACK] Seq=77313 Ack=1 Win=131072 Len=512 TSval=8314 TSecr=7498"
"56634","8.236788","10.1.2.13","10.1.1.2","TCP","602","","49153  >  51 [ACK] Seq=77313 Ack=1 Win=131072 Len=512 TSval=8317 TSecr=7616"
"56638","8.237220","10.1.2.17","10.1.1.2","TCP","602","","49153  >  55 [ACK] Seq=77313 Ack=1 Win=131072 Len=512 TSval=8318 TSecr=7618"
"56655","8.238816","10.1.2.11","10.1.1.2","TACACS+","602","","Q: Unknown (0x00)"
"56659","8.239706","10.1.2.3","10.1.1.2","TCP","602","","49153  >  41 [ACK] Seq=77313 Ack=1 Win=131072 Len=512 TSval=8321 TSecr=7529"
"56662","8.240477","10.1.2.5","10.1.1.2","TCP","602","","[TCP Previous segment not captured] 49153  >  43 [ACK] Seq=77313 Ack=1 Win=131072 Len=512 TSval=8322 TSecr=7663 [TCP segment of a reassembled PDU]"
"56664","8.241620","10.1.2.7","10.1.1.2","TCP","602","","49153  >  45 [ACK] Seq=77313 Ack=1 Win=131072 Len=512 TSval=8323 TSecr=7500"
"56666","8.242917","10.1.2.9","10.1.1.2","TCP","602","","49153  >  47 [ACK] Seq=77313 Ack=1 Win=131072 Len=512 TSval=8324 TSecr=7504"
"56668","8.244176","10.1.2.19","10.1.1.2","TCP","602","","49153  >  57 [ACK] Seq=77313 Ack=1 Win=131072 Len=512 TSval=8326 TSecr=7454"
"56728","8.250170","10.1.2.15","10.1.1.2","DNS","602","","[Malformed Packet]"
"56762","8.258584","10.1.2.17","10.1.1.2","TCP","602","","49153  >  55 [ACK] Seq=77825 Ack=1 Win=131072 Len=512 TSval=8339 TSecr=7618"
